"cDst","tDst","dX","dY","grp","grnd","vege","watr","stnX","indx","type"
9975,13.1340495685698,555965.154450431,6808606.55317025,"STN09975",175.6,NA,NA,"STN09975",NA,"RB01"
10000,-48.0869634445698,556010.484462171,6808556.34523513,"STN10000",175.4,NA,NA,"STN10000",NA,"LB01"
10000,7.31373520761447,555965.277492071,6808588.36683895,"STN10000",175.4,NA,NA,"STN10000",NA,"RB01"
10025,-70.7500507614214,556016.465542233,6808525.05272183,"STN10025",176.4,NA,NA,"STN10025",NA,"LB01"
10025,-3.46953244940673,555960.488150998,6808562.39340949,"STN10025",176.4,NA,NA,"STN10025",NA,"RB01"
10050,-64.2330123551895,556015.112512355,6808541.52633494,"STN10050",176.2,NA,NA,"STN10050",NA,"LB01"
10050,-7.88701410883898,555958.766514109,6808541.80806493,"STN10050",176.2,NA,NA,"STN10050",NA,"RB01"
10075,-55.6890918526207,556006.448091853,6808516.56955454,"STN10075",175.4,NA,NA,"STN10075",NA,"LB01"
10075,-7.84414011820669,555958.603140118,6808516.8087793,"STN10075",175.4,NA,NA,"STN10075",NA,"RB01"
10100,-75.7141238012203,556021.929860593,6808532.58027489,"STN10100",176.7,NA,NA,"STN10100",NA,"LB01"
10100,5.88421628721533,555951.673689777,6808491.12831813,"STN10100",176.7,NA,NA,"STN10100",NA,"RB01"
10125,-26.9929956194542,555991.348218697,6808492.19989812,"STN10125",172.6,NA,NA,"STN10125",NA,"LB01"
10125,-2.41978381469824,555972.820016996,6808476.05529797,"STN10125",172.6,NA,NA,"STN10125",NA,"RB01"
10150,-36.2682124286082,556014.770732171,6808479.45021557,"STN10150",176.2,NA,NA,"STN10150",NA,"LB01"
10150,54.5738184291059,555946.275840904,6808419.76700129,"STN10150",176.2,NA,NA,"STN10150",NA,"RB01"
10175,-38.260934182591,556023.067681316,6808475.18525329,"STN10175",176.6,NA,NA,"STN10175",NA,"LB01"
10175,25.9378356387319,555994.114036127,6808417.91995061,"STN10175",176.6,NA,NA,"STN10175",NA,"RB01"
10200,-35.7014517506405,556028.663507259,6808471.55395175,"STN10200",176.5,NA,NA,"STN10200",NA,"LB01"
10200,25.6703893751887,556028.356648053,6808410.18211062,"STN10200",176.5,NA,NA,"STN10200",NA,"RB01"
10225,-31.5199560600513,556053.64209978,6808467.25145606,"STN10225",176.5,NA,NA,"STN10225",NA,"LB01"
10225,26.2051643192488,556053.353474178,6808409.52633568,"STN10225",176.5,NA,NA,"STN10225",NA,"RB01"
10250,-19.1576276919608,556078.579788139,6808454.76812769,"STN10250",176,NA,NA,"STN10250",NA,"LB01"
10250,20.7479394385128,556078.380260303,6808414.86256056,"STN10250",176,NA,NA,"STN10250",NA,"RB01"
10275,-44.8386887182513,556103.708193444,6808480.32818872,"STN10275",175.8,NA,NA,"STN10275",NA,"LB01"
10275,18.669085810619,556103.390654571,6808416.82041419,"STN10275",175.8,NA,NA,"STN10275",NA,"RB01"
10300,-29.3828183873399,556129.300344009,6808464.24993557,"STN10300",176,NA,NA,"STN10300",NA,"LB01"
10300,21.0828528072838,556127.079854476,6808413.83473005,"STN10300",176,NA,NA,"STN10300",NA,"RB01"
10325,-69.9899358203994,556209.95993582,6808421.51405032,"STN10325",174.9,NA,NA,"STN10325",NA,"LB01"
10325,-31.696855733662,556171.666855734,6808421.70551572,"STN10325",174.9,NA,NA,"STN10325",NA,"RB01"
10350,-94.9200512726611,556234.768551273,6808396.38989974,"STN10350",176.2,NA,NA,"STN10350",NA,"LB01"
10350,-22.6463003308317,556162.494800331,6808396.7512685,"STN10350",176.2,NA,NA,"STN10350",NA,"RB01"
10375,-89.4341424201148,556229.16164242,6808371.41782929,"STN10375",176.3,NA,NA,"STN10375",NA,"LB01"
10375,-33.3685191133952,556173.096019113,6808371.6981574,"STN10375",176.3,NA,NA,"STN10375",NA,"RB01"
10400,-89.9613467217957,556229.567846722,6808346.41519327,"STN10400",176.4,NA,NA,"STN10400",NA,"LB01"
10400,-29.9228873239434,556169.529387324,6808346.71538556,"STN10400",176.4,NA,NA,"STN10400",NA,"RB01"
10425,-88.8590620520174,556229.019484866,6808328.61335247,"STN10425",176.4,NA,NA,"STN10425",NA,"LB01"
10425,-32.0667073542873,556172.397507232,6808324.52430293,"STN10425",176.4,NA,NA,"STN10425",NA,"RB01"
10450,-95.1973076923077,556221.30127,6808363.18863115,"STN10450",174.6,NA,NA,"STN10450",NA,"LB01"
10450,-46.0276396410641,556184.227340289,6808330.88415924,"STN10450",174.6,NA,NA,"STN10450",NA,"RB01"
10475,-64.7647073343132,556222.263177821,6808304.11064759,"STN10475",174.8,NA,NA,"STN10475",NA,"LB01"
10475,-22.1111232833835,556182.595344653,6808288.45678225,"STN10475",174.8,NA,NA,"STN10475",NA,"RB01"
10500,-47.3332655137336,556214.991433062,6808265.42432228,"STN10500",174.9,NA,NA,"STN10500",NA,"LB01"
10500,-7.7126598708918,556175.885895293,6808258.96616356,"STN10500",174.9,NA,NA,"STN10500",NA,"RB01"
10525,-85.2941472172356,556242.746287002,6808292.57225472,"STN10525",176.2,NA,NA,"STN10525",NA,"LB01"
10525,67.0909847434127,556127.847897503,6808192.45522302,"STN10525",176.2,NA,NA,"STN10525",NA,"RB01"
10550,-15.7701964908925,556205.033158828,6808220.17230404,"STN10550",175.1,NA,NA,"STN10550",NA,"LB01"
10550,34.6201698564027,556156.608016768,6808206.31495329,"STN10550",175.1,NA,NA,"STN10550",NA,"RB01"
10575,-62.1251966626935,556249.872689583,6808176.70669769,"STN10575",176.6,NA,NA,"STN10575",NA,"LB01"
10575,65.174663921521,556127.15562398,6808210.5684606,"STN10575",176.6,NA,NA,"STN10575",NA,"RB01"
10600,-49.5596808063837,556215.577081562,6808139.65587194,"STN10600",176.6,NA,NA,"STN10600",NA,"LB01"
10600,66.9965364308341,556128.509587286,6808217.04920019,"STN10600",176.6,NA,NA,"STN10600",NA,"RB01"
10625,-37.3208378320019,556204.586241913,6808144.40489914,"STN10625",175.9,NA,NA,"STN10625",NA,"LB01"
10625,32.7950078003122,556135.802597348,6808157.8671415,"STN10625",175.9,NA,NA,"STN10625",NA,"RB01"
10650,-36.8918775131456,556195.970013597,6808115.79170785,"STN10650",176.1,NA,NA,"STN10650",NA,"LB01"
10650,33.7487569761542,556129.991660984,6808141.081055,"STN10650",176.1,NA,NA,"STN10650",NA,"RB01"
10675,-40.9499198901353,556179.612590158,6808081.54625319,"STN10675",176.2,NA,NA,"STN10675",NA,"LB01"
10675,32.7053817905537,556124.592079802,6808130.45337351,"STN10675",176.2,NA,NA,"STN10675",NA,"RB01"
10700,-49.3793306672282,556169.298860008,6808057.26512444,"STN10700",176.2,NA,NA,"STN10700",NA,"LB01"
10700,24.403174603175,556114.183328571,6808106.25670794,"STN10700",176.2,NA,NA,"STN10700",NA,"RB01"
10725,-64.8073633372997,556172.053685203,6808035.48410171,"STN10725",176.4,NA,NA,"STN10725",NA,"LB01"
10725,49.478227411437,556076.053788974,6808097.54117748,"STN10725",176.4,NA,NA,"STN10725",NA,"RB01"
10750,-53.0578692493947,556164.121369249,6808047.87271065,"STN10750",175.9,NA,NA,"STN10750",NA,"LB01"
10750,32.6667344862669,556078.396765514,6808048.30133367,"STN10750",175.9,NA,NA,"STN10750",NA,"RB01"
10775,-22.8993546911503,556120.009314728,6808011.17032526,"STN10775",175.7,NA,NA,"STN10775",NA,"LB01"
10775,25.3748617203888,556083.707103986,6808042.98303387,"STN10775",175.7,NA,NA,"STN10775",NA,"RB01"
10800,-21.2631528851874,556102.153575205,6807993.42326648,"STN10800",175.5,NA,NA,"STN10800",NA,"LB01"
10800,25.1111299482919,556067.511985929,6808024.21579029,"STN10800",175.5,NA,NA,"STN10800",NA,"RB01"
10825,-26.8055746140653,556089.683264237,6807971.05909846,"STN10825",176.3,NA,NA,"STN10825",NA,"LB01"
10825,54.3050279329611,556029.093644134,6808024.91653855,"STN10825",176.3,NA,NA,"STN10825",NA,"RB01"
10850,-17.7029661486398,556054.16588518,6807959.61201394,"STN10850",175.2,NA,NA,"STN10850",NA,"LB01"
10850,22.1216782103335,556044.966392333,6807998.3613929,"STN10850",175.2,NA,NA,"STN10850",NA,"RB01"
10875,-18.5497046383381,556038.325200252,6807952.3531546,"STN10875",174.3,NA,NA,"STN10875",NA,"LB01"
10875,17.7709693200083,556019.910618555,6807983.66157555,"STN10875",174.3,NA,NA,"STN10875",NA,"RB01"
10900,-21.9631824309144,556027.142997276,6807938.60244687,"STN10900",175.5,NA,NA,"STN10900",NA,"LB01"
10900,26.2916905079789,555991.096607191,6807970.6436825,"STN10900",175.5,NA,NA,"STN10900",NA,"RB01"
10925,-21.9766975557474,556010.542593074,6807919.90897282,"STN10925",176.1,NA,NA,"STN10925",NA,"LB01"
10925,50.9629663124574,555956.056664165,6807968.34090963,"STN10925",176.1,NA,NA,"STN10925",NA,"RB01"
10950,-16.9601444584511,555985.059376563,6807904.6752975,"STN10950",176.1,NA,NA,"STN10950",NA,"LB01"
10950,51.8493548387091,555948.590341936,6807963.0257529,"STN10950",176.1,NA,NA,"STN10950",NA,"RB01"
10975,-33.1676545300593,555953.654161727,6807879.84884547,"STN10975",176,NA,NA,"STN10975",NA,"LB01"
10975,49.5910509885536,555954.067955255,6807962.60755099,"STN10975",176,NA,NA,"STN10975",NA,"RB01"
11000,-31.8984651871931,555928.660507674,6807881.23903481,"STN11000",176.1,NA,NA,"STN11000",NA,"LB01"
11000,37.1105084745813,555929.005552542,6807950.24800847,"STN11000",176.1,NA,NA,"STN11000",NA,"RB01"
11025,-38.8429782082324,555903.625785109,6807874.41502179,"STN11025",176.1,NA,NA,"STN11025",NA,"LB01"
11025,37.1250464883421,555904.005625232,6807950.38304649,"STN11025",176.1,NA,NA,"STN11025",NA,"RB01"
11050,-40.645649496794,555878.617271752,6807872.7328505,"STN11050",176.2,NA,NA,"STN11050",NA,"LB01"
11050,35.8081765738653,555878.999540883,6807949.18667657,"STN11050",176.2,NA,NA,"STN11050",NA,"RB01"
11075,-38.1918436796751,555853.630040782,6807875.30765632,"STN11075",175.9,NA,NA,"STN11075",NA,"LB01"
11075,20.3699980365208,555853.92284999,6807933.86949804,"STN11075",175.9,NA,NA,"STN11075",NA,"RB01"
11100,-44.889008194405,555828.596554959,6807868.73099181,"STN11100",176.2,NA,NA,"STN11100",NA,"LB01"
11100,14.7764756570441,555828.894882378,6807928.39647566,"STN11100",176.2,NA,NA,"STN11100",NA,"RB01"
11125,-54.767890870934,555803.547660546,6807858.97260913,"STN11125",176.3,NA,NA,"STN11125",NA,"LB01"
11125,2.30013729977151,555803.833000686,6807916.0406373,"STN11125",176.3,NA,NA,"STN11125",NA,"RB01"
11150,-69.6155770592402,555778.473922115,6807844.24542294,"STN11150",175.8,NA,NA,"STN11150",NA,"LB01"
11150,-11.6828630122175,555778.763585685,6807902.17813699,"STN11150",175.8,NA,NA,"STN11150",NA,"RB01"
11175,-88.7615608505832,555753.378192196,6807825.21943915,"STN11175",176,NA,NA,"STN11175",NA,"LB01"
11175,-19.2367087242532,555753.725816456,6807894.74429128,"STN11175",176,NA,NA,"STN11175",NA,"RB01"
11200,-61.2656033187898,555728.516171983,6807852.83589668,"STN11200",175.9,NA,NA,"STN11200",NA,"LB01"
11200,-24.2641331260436,555728.701179334,6807889.83736687,"STN11200",175.9,NA,NA,"STN11200",NA,"RB01"
11225,-55.1134043323003,555703.547432978,6807859.10859567,"STN11225",174.5,NA,NA,"STN11225",NA,"LB01"
11225,-27.0413377386567,555703.687793311,6807887.18066226,"STN11225",174.5,NA,NA,"STN11225",NA,"RB01"
11250,-49.7442461370908,555678.574278769,6807864.59775386,"STN11250",175.8,NA,NA,"STN11250",NA,"LB01"
11250,-14.5098611775968,555678.750450694,6807899.83213882,"STN11250",175.8,NA,NA,"STN11250",NA,"RB01"
11275,-44.1358507570295,555642.875825937,6807875.26958327,"STN11275",174.8,NA,NA,"STN11275",NA,"LB01"
11275,-13.5160743077463,555651.47998312,6807904.66456866,"STN11275",174.8,NA,NA,"STN11275",NA,"RB01"
11300,-46.6968888888889,555600.808545778,6807899.619644,"STN11300",174.8,NA,NA,"STN11300",NA,"LB01"
11300,-16.917354788267,555623.26231449,6807919.1847979,"STN11300",174.8,NA,NA,"STN11300",NA,"RB01"
11325,-50.6481580661505,555604.0312568,6807893.51793483,"STN11325",176.3,NA,NA,"STN11325",NA,"LB01"
11325,51.2307042253523,555629.297214648,6807992.23855239,"STN11325",176.3,NA,NA,"STN11325",NA,"RB01"
11350,-48.2090184468228,555592.639954908,6807897.32198155,"STN11350",176.3,NA,NA,"STN11350",NA,"LB01"
11350,32.799999999998,555593.045,6807978.331,"STN11350",176.3,NA,NA,"STN11350",NA,"RB01"
11375,-55.9201611426479,555545.443288775,6807900.46911545,"STN11375",175.5,NA,NA,"STN11375",NA,"LB01"
11375,9.18901190919241,555574.221543264,6807958.87204368,"STN11375",175.5,NA,NA,"STN11375",NA,"RB01"
11400,-41.9999212443397,555520.056059382,6807937.49605174,"STN11400",174.8,NA,NA,"STN11400",NA,"LB01"
11400,13.4966693613582,555561.900488699,6807973.95731177,"STN11400",174.8,NA,NA,"STN11400",NA,"RB01"
11425,-89.3522850033381,555594.275860387,6807900.18828625,"STN11425",175.8,NA,NA,"STN11425",NA,"LB01"
11425,38.7625539477025,555509.591951841,6807996.27441546,"STN11425",175.8,NA,NA,"STN11425",NA,"RB01"
11450,10.5119675033851,555511.731803687,6807955.26427097,"STN11450",174.1,NA,NA,"STN11450",NA,"LB01"
11450,48.3594575669872,555479.485742153,6807975.09635577,"STN11450",174.1,NA,NA,"STN11450",NA,"RB01"
11475,-98.9523615753523,555613.349861575,6807926.62473819,"STN11475",174.7,NA,NA,"STN11475",NA,"LB01"
11475,-43.0264898320072,555557.423989832,6807926.90436755,"STN11475",174.7,NA,NA,"STN11475",NA,"RB01"
11500,20.9550897946937,555493.322910205,6807902.22477545,"STN11500",175.4,NA,NA,"STN11500",NA,"LB01"
11500,69.9796973029913,555444.298302697,6807902.46989849,"STN11500",175.4,NA,NA,"STN11500",NA,"RB01"
11525,-28.2161841128437,555542.374184113,6807876.97891908,"STN11525",176.3,NA,NA,"STN11525",NA,"LB01"
11525,69.8095258855586,555444.348474115,6807877.46904763,"STN11525",176.3,NA,NA,"STN11525",NA,"RB01"
11550,-10.4840329274101,555524.522032927,6807852.06757984,"STN11550",175.9,NA,NA,"STN11550",NA,"LB01"
11550,64.2731773921167,555449.764822608,6807852.44136589,"STN11550",175.9,NA,NA,"STN11550",NA,"RB01"
11575,-11.1788783966081,555527.515227558,6807830.64324764,"STN11575",176.1,NA,NA,"STN11575",NA,"LB01"
11575,60.6152594099694,555457.587737335,6807814.48956663,"STN11575",176.1,NA,NA,"STN11575",NA,"RB01"
11600,-5.55561207188878,555531.679431502,6807810.86453713,"STN11600",176,NA,NA,"STN11600",NA,"LB01"
11600,80.8196918150891,555466.552452371,6807754.11596248,"STN11600",176,NA,NA,"STN11600",NA,"RB01"
11625,-72.8000000000002,555598.8112,6807836.2006,"STN11625",176.4,NA,NA,"STN11625",NA,"LB01"
11625,81.1219054707853,555482.754083275,6807735.07390811,"STN11625",176.4,NA,NA,"STN11625",NA,"RB01"
11650,-15.1428099401116,555571.767178695,6807779.47632613,"STN11650",175.8,NA,NA,"STN11650",NA,"LB01"
11650,66.0413052113875,555510.554355871,6807726.13836248,"STN11650",175.8,NA,NA,"STN11650",NA,"RB01"
11675,-29.3090888913549,555598.877553024,6807769.9400714,"STN11675",176.2,NA,NA,"STN11675",NA,"LB01"
11675,67.1999999999995,555526.1097,6807706.5336,"STN11675",176.2,NA,NA,"STN11675",NA,"RB01"
11700,-57.5596248075036,555623.213775781,6807785.78543321,"STN11700",176.2,NA,NA,"STN11700",NA,"LB01"
11700,38.3268230413275,555576.133529887,6807702.26833713,"STN11700",176.2,NA,NA,"STN11700",NA,"RB01"
11725,-25.6001220628628,555617.53900061,6807755.58012206,"STN11725",175.8,NA,NA,"STN11725",NA,"LB01"
11725,55.294130317717,555617.134529348,6807674.68586968,"STN11725",175.8,NA,NA,"STN11725",NA,"RB01"
11750,4.33316378433367,555640.530366734,6807723.37049949,"STN11750",176,NA,NA,"STN11750",NA,"LB01"
11750,56,555630.352,6807672.737,"STN11750",176,NA,NA,"STN11750",NA,"RB01"
11775,10.0287533482633,555653.509819975,6807709.30360905,"STN11775",175.6,NA,NA,"STN11775",NA,"LB01"
11775,54.8749828336003,555619.695762943,6807679.83963628,"STN11775",175.6,NA,NA,"STN11775",NA,"RB01"
11800,-53.6325112107629,555717.939413453,6807732.28555987,"STN11800",176.1,NA,NA,"STN11800",NA,"LB01"
11800,45.6684225986489,555643.066509361,6807667.04484635,"STN11800",176.1,NA,NA,"STN11800",NA,"RB01"
11850,-35.1488847764684,555736.860759121,6807682.4538173,"STN11850",175.8,NA,NA,"STN11850",NA,"LB01"
11850,25.7801938361448,555690.920233848,6807642.42341265,"STN11850",175.8,NA,NA,"STN11850",NA,"RB01"
11875,-28.5390472480141,555748.305941625,6807659.26715404,"STN11875",173.9,NA,NA,"STN11875",NA,"LB01"
11875,9.82603157755035,555719.378672191,6807634.06129725,"STN11875",173.9,NA,NA,"STN11875",NA,"RB01"
11900,-65.5333875890135,555792.628674242,6807664.72843565,"STN11900",176.1,NA,NA,"STN11900",NA,"LB01"
11900,45.9496230189262,555708.570484244,6807591.48409768,"STN11900",176.1,NA,NA,"STN11900",NA,"RB01"
11925,-37.8631523153279,555788.194316846,6807627.70509107,"STN11925",174,NA,NA,"STN11925",NA,"LB01"
11925,2.42101036061361,555757.820058188,6807601.23839619,"STN11925",174,NA,NA,"STN11925",NA,"RB01"
11950,56.7143370933467,555731.36910309,6807548.45482462,"STN11950",171.7,NA,NA,"STN11950",NA,"LB01"
11950,62.2684527467124,555727.070217574,6807544.93906941,"STN11950",171.7,NA,NA,"STN11950",NA,"RB01"
11975,47.6571839644235,555770.41078592,6807623.02068396,"STN11975",171.5,NA,NA,"STN11975",NA,"LB01"
11975,62.2191843815974,555770.483595922,6807637.58268438,"STN11975",171.5,NA,NA,"STN11975",NA,"RB01"
12000,-57.5788053949911,555790.867555106,6807526.83020308,"STN12000",176.3,NA,NA,"STN12000",NA,"LB01"
12000,64.5880958793433,555702.418718583,6807611.00319806,"STN12000",176.3,NA,NA,"STN12000",NA,"RB01"
12025,-69.9045626271437,555769.64831857,6807492.90059477,"STN12025",176.3,NA,NA,"STN12025",NA,"LB01"
12025,50.2000610314316,555703.350566311,6807593.0678509,"STN12025",176.3,NA,NA,"STN12025",NA,"RB01"
12050,-55.1176734583969,555719.881298896,6807488.47020932,"STN12050",176,NA,NA,"STN12050",NA,"LB01"
12050,33.0323017289116,555703.926153387,6807575.2097849,"STN12050",176,NA,NA,"STN12050",NA,"RB01"
12075,-47.999971612079,555725.927478794,6807499.37551885,"STN12075",175.6,NA,NA,"STN12075",NA,"LB01"
12075,7.3244289301243,555684.600151589,6807536.11092081,"STN12075",175.6,NA,NA,"STN12075",NA,"RB01"
12100,-61.5426778242686,555691.35212636,6807460.02621213,"STN12100",175.8,NA,NA,"STN12100",NA,"LB01"
12100,9.44737888248643,555667.85441759,6807527.04082566,"STN12100",175.8,NA,NA,"STN12100",NA,"RB01"
12125,-76.1331117968195,555647.315334441,6807438.2668882,"STN12125",175.9,NA,NA,"STN12125",NA,"LB01"
12125,10.0908863920101,555647.746454432,6807524.49088639,"STN12125",175.9,NA,NA,"STN12125",NA,"RB01"
12150,-48.5451410747199,555622.453774295,6807465.97485892,"STN12150",175.7,NA,NA,"STN12150",NA,"LB01"
12150,5.85294981640142,555622.725764749,6807520.37294982,"STN12150",175.7,NA,NA,"STN12150",NA,"RB01"
12175,-67.0970871000146,555597.361514564,6807447.5429129,"STN12175",175.8,NA,NA,"STN12175",NA,"LB01"
12175,11.5238907188531,555597.754619454,6807526.16389072,"STN12175",175.8,NA,NA,"STN12175",NA,"RB01"
12200,-36.6267231074296,555572.513866384,6807478.13327689,"STN12200",175.2,NA,NA,"STN12200",NA,"LB01"
12200,12.6866516113281,555572.760433258,6807527.44665161,"STN12200",175.2,NA,NA,"STN12200",NA,"RB01"
12225,-27.1821812026638,555547.561089094,6807487.6978188,"STN12225",174.7,NA,NA,"STN12225",NA,"LB01"
12225,14.8035484394439,555547.771017742,6807529.68354844,"STN12225",174.7,NA,NA,"STN12225",NA,"RB01"
12250,-26.1593054643611,555522.566703473,6807488.84069454,"STN12250",176.3,NA,NA,"STN12250",NA,"LB01"
12250,48.4615095668503,555522.939807548,6807563.46150957,"STN12250",176.3,NA,NA,"STN12250",NA,"RB01"
12275,-31.6038004750592,555497.539980998,6807483.51619953,"STN12275",176.1,NA,NA,"STN12275",NA,"LB01"
12275,28.8461502347417,555497.842230751,6807543.96615023,"STN12275",176.1,NA,NA,"STN12275",NA,"RB01"
12300,-35.8872861686579,555472.518563569,6807479.35271383,"STN12300",175.9,NA,NA,"STN12300",NA,"LB01"
12300,20.3074604279531,555472.799537302,6807535.54746043,"STN12300",175.9,NA,NA,"STN12300",NA,"RB01"
12325,-81.4950061652278,555509.099974353,6807448.99703563,"STN12325",176.3,NA,NA,"STN12325",NA,"LB01"
12325,21.9377666343761,555436.076436756,6807522.22743878,"STN12325",176.3,NA,NA,"STN12325",NA,"RB01"
12350,-85.6097364895047,555498.576973158,6807431.90313497,"STN12350",176.2,NA,NA,"STN12350",NA,"LB01"
12350,39.7358516641716,555404.943818807,6807515.13260551,"STN12350",176.2,NA,NA,"STN12350",NA,"RB01"
12375,-48.518385650225,555454.260734081,6807437.84629193,"STN12375",176.1,NA,NA,"STN12375",NA,"LB01"
12375,31.7138792228971,555394.32723222,6807491.1205158,"STN12375",176.1,NA,NA,"STN12375",NA,"RB01"
12400,-42.9729462223689,555448.250838997,6807438.30845282,"STN12400",176,NA,NA,"STN12400",NA,"LB01"
12400,36.4590524788634,555371.440096253,6807458.72247649,"STN12400",176,NA,NA,"STN12400",NA,"RB01"
12425,-49.5555103424887,555447.611567887,6807412.21117996,"STN12425",176.1,NA,NA,"STN12425",NA,"LB01"
12425,39.9564198393026,555362.038162634,6807438.52768743,"STN12425",176.1,NA,NA,"STN12425",NA,"RB01"
12450,-55.7839148725565,555430.16008441,6807369.19248052,"STN12450",175.9,NA,NA,"STN12450",NA,"LB01"
12450,39.8633127646102,555358.711605365,6807432.70223968,"STN12450",175.9,NA,NA,"STN12450",NA,"RB01"
12475,-33.1552371204367,555410.954719038,6807379.67854111,"STN12475",175.5,NA,NA,"STN12475",NA,"LB01"
12475,24.8826293770417,555353.671344805,6807389.19675122,"STN12475",175.5,NA,NA,"STN12475",NA,"RB01"
12500,-56.4939250323138,555432.710425032,6807360.55953037,"STN12500",175.9,NA,NA,"STN12500",NA,"LB01"
12500,14.7368554944806,555361.479644506,6807360.91568428,"STN12500",175.9,NA,NA,"STN12500",NA,"RB01"
12525,-44.3634850166482,555420.460485017,6807335.62018258,"STN12525",175.5,NA,NA,"STN12525",NA,"LB01"
12525,7.42454079576208,555368.672459204,6807335.8791227,"STN12525",175.5,NA,NA,"STN12525",NA,"RB01"
12550,-59.7241756699873,555435.70167567,6807310.54337912,"STN12550",175.7,NA,NA,"STN12550",NA,"LB01"
12550,3.56795329845602,555372.409546702,6807310.85983977,"STN12550",175.7,NA,NA,"STN12550",NA,"RB01"
12575,-78.9554087907081,555454.813408791,6807285.44772296,"STN12575",176.1,NA,NA,"STN12575",NA,"LB01"
